id,length
ATP2B2,383985.0
ATP2B3,65303.0
ATP2B4,117304.0
ATP2C1,166202.0
ATP2C2,97304.0
ATP4A,13628.0
ATP4B,9395.0
ATP5F1A,24087.0
ATP5F1B,7909.0
ATP5F1C,19724.0
ATP5F1D,3080.0
ATP5F1E,6884.0
ATP5IF1,10823.0
ATP5MC1,3111.0
ATP5MC2,44926.0
ATP5MC3,5507.0
ATP5ME,1947.0
ATP5MF,17725.0
ATP5MF-PTCD1,46449.0
ATP5MG,31933.0
ATP5MGL,799.0
ATP5MJ,15989.0
ATP5MK,7502.0
ATP5PB,17831.0
ATP5PD,8864.0
ATP5PF,19717.0
ATP5PO,14826.0
ATP6,27939.0
ATP6AP1,7900.0
ATP6AP2,27477.0
ATP6V0A1,63739.0
ATP6V0A2,49414.0
ATP6V0A4,93384.0
ATP6V0B,3809.0
ATP6V0C,6506.0
ATP6V0D1,43184.0
ATP6V0D2,166905.0
ATP6V0E1,51675.0
ATP6V0E2,18237.0
ATP6V1A,65287.0
ATP6V1B1,29661.0
ATP6V1B2,33019.0
ATP6V1C1,51989.0
ATP6V1C2,64011.0
ATP6V1D,65895.0
ATP6V1E1,38823.0
ATP6V1E2,52538.0
ATP6V1F,2992.0
ATP6V1FNB,27939.0
ATP6V1G1,11210.0
ATP6V1G2,2383.0
ATP6V1G3,17724.0
ATP6V1H,128016.0
ATP7A,139706.0
ATP7B,81731.0
ATP8,27939.0
ATP8A1,248749.0
ATP8A2,653878.0
ATP8B1,157135.0
ATP8B2,25788.0
ATP8B3,30202.0
ATP8B4,324580.0
ATP9A,171877.0
ATP9B,309120.0
ATPAF1,41797.0
ATPAF2,61801.0
ATPSCKMT,24391.0
ATR,129775.0
ATRAID,5138.0
ATRIP,20936.0
ATRN,180101.0
ATRNL1,855635.0
ATRX,281354.0
ATXN1,462380.0
ATXN10,173510.0
ATXN1L,76830.0
ATXN2,156192.0
ATXN2L,14239.0
ATXN3,62127.0
ATXN3L,1407.0
ATXN7,140404.0
ATXN7L1,271828.0
ATXN7L2,9334.0
ATXN7L3,9157.0
ATXN7L3B,7596.0
AUH,148147.0
AUNIP,27546.0
AUP1,3153.0
AURKA,23185.0
AURKAIP1,1793.0
AURKB,6300.0
AURKC,4543.0
AUTS2,1195211.0
AVEN,216374.0
AVIL,21359.0
AVL9,93301.0
AVP,2169.0
AVPI1,10140.0
AVPR1A,8443.0
AVPR1B,10764.0
AVPR2,4636.0
AWAT1,6005.0
AWAT2,9447.0
AXDND1,189016.0
AXIN1,65291.0
AXIN2,33507.0
AXL,42593.0
AZGP1,9347.0
AZI2,34048.0
AZIN1,67754.0
AZIN2,42389.0
AZU1,6922.0
B2M,7599.0
B3GALNT1,21834.0
B3GALNT2,57285.0
B3GALT1,581045.0
B3GALT2,7884.0
B3GALT4,1694.0
B3GALT5,116696.0
B3GALT6,2805.0
B3GALT9,9385.0
B3GAT1,33739.0
B3GAT2,100382.0
B3GAT3,6859.0
B3GLCT,132302.0
B3GNT2,29247.0
B3GNT3,19479.0
B3GNT4,5272.0
B3GNT5,49181.0
B3GNT6,7576.0
B3GNT7,13129.0
B3GNT8,3372.0
B3GNT9,3157.0
B3GNTL1,27939.0
B4GALNT1,9831.0
B4GALNT2,46188.0
B4GALNT3,103587.0
B4GALNT4,12661.0
B4GALT1,66867.0
B4GALT2,12231.0
B4GALT3,7347.0
B4GALT4,29325.0
B4GALT5,80964.0
B4GALT6,63926.0
B4GALT7,10943.0
B4GAT1,2265.0
B9D1,43886.0
B9D2,9749.0
BAALC,89873.0
BAAT,31219.0
BABAM1,13907.0
BABAM2,450235.0
BACE1,31055.0
BACE2,114730.0
BACH1,436681.0
BACH2,370396.0
BAD,22119.0
BAG1,16901.0
BAG2,17515.0
BAG3,27035.0
BAG4,36769.0
BAG5,6113.0
BAG6,14204.0
BAHCC1,70875.0
BAHD1,31632.0
BAIAP2,82313.0
BAIAP2L1,109468.0
BAIAP2L2,26364.0
BAIAP3,15802.0
BAK1,7759.0
BAMBI,5423.0
BANF1,1943.0
BANF2,42200.0
BANK1,663527.0
BANP,128195.0
BAP1,9001.0
BARD1,84062.0
BARHL1,7647.0
BARHL2,5764.0
BARX1,3729.0
BARX2,76432.0
BASP1,211246.0
BATF,24539.0
BATF2,9074.0
BATF3,13424.0
BAX,6984.0
BAZ1A,123620.0
BAZ1B,81888.0
BAZ2A,41318.0
BAZ2B,301971.0
BBC3,12198.0
BBIP1,20472.0
BBLN,3660.0
BBOF1,63517.0
BBOX1,87113.0
BBS1,23025.0
BBS10,3964.0
BBS12,12241.0
BBS2,117028.0
BBS4,55821.0
BBS5,27176.0
BBS7,46166.0
BBS9,767624.0
BBX,288404.0
BCAM,12352.0
BCAN,18143.0
BCAP29,49214.0
BCAP31,27952.0
BCAR1,39873.0
BCAR3,285748.0
BCAS1,133865.0
BCAS2,14097.0
BCAS3,715386.0
BCAS4,82285.0
BCAT1,139533.0
BCAT2,15996.0
BCCIP,30171.0
BCDIN3D,7064.0
BCHE,64559.0
BCKDHA,27213.0
BCKDHB,244436.0
BCKDK,6685.0
BCL10,10857.0
BCL11A,103948.0
BCL11B,102911.0
BCL2,196783.0
BCL2A1,10305.0
BCL2L1,59538.0
BCL2L10,3513.0
BCL2L11,49067.0
BCL2L12,9295.0
BCL2L13,102008.0
BCL2L14,161241.0
BCL2L15,10766.0
BCL2L2,14280.0
BCL2L2-PABPN1,19343.0
BCL3,12340.0
BCL6,24349.0
BCL6B,7241.0
BCL7A,42623.0
BCL7B,21345.0
BCL7C,60677.0
BCL9,84716.0
BCL9L,32052.0
BCLAF1,33225.0
BCLAF3,78238.0
BCO1,52651.0
BCO2,50406.0
BCOR,127515.0
BCORL1,76965.0
BCR,138334.0
BCS1L,4703.0
BDH1,63607.0
BDH2,22289.0
BDKRB1,12786.0
BDKRB2,39936.0
BDNF,67166.0
BDP1,112206.0
BEAN1,66235.0
BECN1,23481.0
BECN2,1296.0
BEGAIN,50271.0
BEND2,57956.0
BEND3,51097.0
BEND4,42026.0
BEND5,49451.0
BEND6,72909.0
BEND7,90754.0
BEST1,15453.0
BEST2,6757.0
BEST3,56117.0
BEST4,9715.0
BET1,41621.0
BET1L,39616.0
BEX1,1698.0
BEX2,1954.0
BEX3,2003.0
BEX4,2179.0
BEX5,2554.0
BFAR,36408.0
BFSP1,75316.0
BFSP2,75167.0
BGLAP,1134.0
BGN,21646.0
BHLHA15,4019.0
BHLHA9,1372.0
BHLHB9,27939.0
BHLHE22,3263.0
BHLHE23,1109.0
BHLHE40,6609.0
BHLHE41,5008.0
BHMT,20483.0
BHMT2,20434.0
BICC1,318564.0
BICD1,276817.0
BICD2,53471.0
BICDL1,105572.0
BICDL2,9312.0
BICRA,95082.0
BICRAL,86630.0
BID,40633.0
BIK,18965.0
BIN1,59540.0
BIN2,43631.0
BIN3,48731.0
BIRC2,31473.0
BIRC3,21920.0
BIRC5,11451.0
BIRC6,262549.0
BIRC7,4613.0
BIVM,42639.0
BIVM-ERCC5,76885.0
BLACAT1,22506.0
BLCAP,35629.0
BLID,876.0
BLK,77706.0
BLM,98827.0
BLMH,43953.0
BLNK,83488.0
BLOC1S1,4055.0
BLOC1S2,13418.0
BLOC1S3,38189.0
BLOC1S4,1491.0
BLOC1S5,50849.0
BLOC1S6,28732.0
BLVRA,50089.0
BLVRB,18062.0
BLZF1,28571.0
BMERB1,190554.0
BMF,21040.0
BMI1,10408.0
BMP1,47187.0
BMP10,10489.0
BMP15,5907.0
BMP2,12566.0
BMP2K,140024.0
BMP3,26996.0
BMP4,9026.0
BMP5,121943.0
BMP6,155680.0
BMP7,97889.0
BMP8A,38801.0
BMP8B,31684.0
BMPER,252120.0
BMPR1A,177063.0
BMPR1B,400512.0
BMPR2,191425.0
BMS1,52155.0
BMT2,27939.0
BMX,92284.0
BNC1,28781.0
BNC2,461400.0
BNIP1,19956.0
BNIP2,30205.0
BNIP3,15524.0
BNIP3L,122600.0
BNIP5,21254.0
BNIPL,11400.0
BOC,76618.0
BOD1,9515.0
BOD1L1,58988.0
BOD1L2,3324.0
BOK,23269.0
BOLA1,12909.0
BOLA2,1425.0
BOLA2-SMG1P6,11422.0
BOLA2B,1377.0
BOLA3,12581.0
BOLL,59884.0
BOP1,29394.0
BORA,28450.0
BORCS5,114156.0
BORCS6,1836.0
BORCS7,10703.0
BORCS8,15690.0
BORCS8-MEF2B,27939.0
BORCS8-MEF2B,46590.0
BPGM,33006.0
BPHL,35226.0
BPI,77365.0
BPIFA1,7317.0
BPIFA2,19645.0
BPIFA3,10497.0
BPIFB1,36901.0
BPIFB2,16006.0
BPIFB3,19945.0
BPIFB4,32109.0
BPIFB6,15042.0
BPIFC,50640.0
BPNT1,62189.0
BPNT2,35937.0
BPTF,158876.0
BPY2,31647.0
BPY2B,31648.0
BPY2C,31648.0
BRAF,205650.0
BRAP,43846.0
BRAT1,17973.0
BRCA1,125954.0
BRCA2,85183.0
BRCC3,51658.0
BRD1,54667.0
BRD2,12912.0
BRD3,38251.0
BRD3OS,9238.0
BRD4,97027.0
BRD7,55502.0
BRD8,39184.0
BRD9,42548.0
BRDT,65084.0
BRF1,106313.0
BRF2,6594.0
BRI3,58063.0
BRI3BP,37587.0
BRICD5,1653.0
BRINP1,216058.0
BRINP2,111533.0
BRINP3,380747.0
BRIP1,184423.0
BRIX1,11350.0
BRK1,11518.0
BRME1,24230.0
BRMS1,7800.0
BRMS1L,106016.0
BROX,23506.0
BRPF1,16291.0
BRPF3,36785.0
BRS3,5834.0
BRSK1,30491.0
BRSK2,72791.0
BRWD1,137384.0
BRWD3,140375.0
BSCL2,20557.0
BSDC1,30099.0
BSG,12222.0
BSN,117073.0
BSND,18240.0
BSPH1,24125.0
BSPRY,21714.0
BST1,72615.0
BST2,2733.0
BSX,4265.0
BTAF1,107668.0
BTBD1,50859.0
BTBD10,76026.0
BTBD11,27939.0
BTBD16,66864.0
BTBD17,5453.0
BTBD18,9635.0
BTBD19,8859.0
BTBD2,49444.0
BTBD3,35887.0
BTBD6,2578.0
BTBD7,95543.0
BTBD8,104421.0
BTBD9,471722.0
BTC,49959.0
BTD,120971.0
BTF3,7260.0
BTF3L4,34518.0
BTG1,5569.0
BTG2,4112.0
BTG3,19365.0
BTG4,46842.0
BTK,41459.0
BTLA,38602.0
BTN1A1,10123.0
BTN2A1,18718.0
BTN2A2,11789.0
BTN3A1,12980.0
BTN3A2,17639.0
BTN3A3,12971.0
BTNL2,13175.0
BTNL3,17882.0
BTNL8,53088.0
BTNL9,21300.0
BTRC,203289.0
BUB1,41746.0
BUB1B,60114.0
BUB1B-PAK6,27939.0
BUB1B-PAK6,46391.0
BUB3,16073.0
BUD13,24870.0
BUD23,14661.0
BUD31,11004.0
BVES,27939.0
BYSL,11822.0
BZW1,16745.0
BZW2,62119.0
C10orf105,26124.0
C10orf120,2138.0
C10orf143,90816.0
C10orf53,30611.0
C10orf62,1214.0
C10orf67,142150.0
C10orf71,28328.0
C10orf82,27939.0
C10orf88,23411.0
C10orf90,373712.0
C10orf95,1707.0
C10orf99,27939.0
C11orf1,27939.0
C11orf16,12931.0
C11orf21,7553.0
C11orf24,10667.0
C11orf42,5579.0
C11orf49,27939.0
C11orf52,8840.0
C11orf53,27939.0
C11orf54,27939.0
C11orf58,145209.0
C11orf65,159013.0
C11orf68,2253.0
C11orf71,9069.0
C11orf80,27939.0
C11orf86,1733.0
C11orf87,6978.0
C11orf91,2566.0
C11orf94,27939.0
C11orf96,1242.0
C11orf97,19665.0
C11orf98,2394.0
C12orf29,27939.0
C12orf4,27939.0
C12orf40,27939.0
C12orf42,258388.0
C12orf43,16019.0
C12orf50,27939.0
C12orf54,14027.0
C12orf56,125997.0
C12orf57,3066.0
C12orf60,103723.0
C12orf71,1522.0
C12orf73,27939.0
C12orf75,160808.0
C12orf76,46609.0
C13orf42,118134.0
C13orf46,20372.0
C14orf119,5765.0
C14orf132,54610.0
C14orf180,10966.0
C14orf28,27939.0
C14orf39,119075.0
C14orf93,24636.0
C15orf39,27939.0
C15orf40,23201.0
C15orf48,27939.0
C15orf61,9016.0
C15orf62,2470.0
C15orf65,27939.0
C16orf46,23771.0
C16orf54,3528.0
C16orf72,27939.0
C16orf74,27939.0
C16orf78,25628.0
C16orf82,2240.0
C16orf86,1944.0
C16orf87,34578.0
C16orf89,21989.0
C16orf90,2006.0
C16orf91,27939.0
C16orf92,27939.0
C16orf95,233859.0
C16orf96,44419.0
C17orf100,41441.0
C17orf107,3517.0
C17orf113,12370.0
C17orf114,5855.0
C17orf49,27939.0
C17orf50,4193.0
C17orf58,5371.0
C17orf64,27939.0
C17orf67,46861.0
C17orf75,25459.0
C17orf78,16724.0
C17orf80,27939.0
C17orf97,27939.0
C17orf98,27939.0
C17orf99,19913.0
C18orf21,27939.0
C18orf25,27939.0
C18orf32,10014.0
C18orf54,27316.0
C18orf63,43351.0
C19orf12,17124.0
C19orf18,16098.0
C19orf25,18423.0
C19orf33,843.0
C19orf38,33225.0
C19orf44,24976.0
C19orf47,28992.0
C19orf53,4320.0
C19orf54,27939.0
C19orf67,4252.0
C19orf71,27939.0
C19orf73,742.0
C19orf81,10519.0
C19orf84,2303.0
C19orf85,1751.0
C1D,69819.0
C1GALT1,91683.0
C1GALT1C1,4381.0
C1GALT1C1L,1279.0
C1QA,4625.0
C1QB,8925.0
C1QBP,16054.0
C1QC,5553.0
C1QL1,8611.0
C1QL2,2509.0
C1QL3,8146.0
C1QL4,4780.0
C1QTNF1,27060.0
C1QTNF12,4277.0
C1QTNF2,22892.0
C1QTNF3,25371.0
C1QTNF4,5977.0
C1QTNF5,1999.0
C1QTNF6,19220.0
C1QTNF7,106350.0
C1QTNF8,11176.0
C1QTNF9,15370.0
C1QTNF9B,6404.0
C1R,12328.0
C1RL,19659.0
C1S,83023.0
C1orf100,27939.0
C1orf105,48147.0
C1orf109,27939.0
C1orf112,27939.0
C1orf115,8791.0
C1orf116,14300.0
C1orf122,2476.0
C1orf127,27939.0
C1orf131,27939.0
C1orf141,139689.0
C1orf146,27899.0
C1orf159,34551.0
C1orf162,4721.0
C1orf167,27799.0
C1orf174,11169.0
C1orf185,45866.0
C1orf198,32471.0
C1orf21,242922.0
C1orf210,4043.0
C1orf216,5020.0
C1orf226,7972.0
C1orf232,4863.0
C1orf35,4687.0
C1orf43,27939.0
C1orf50,12247.0
C1orf52,9720.0
C1orf53,4920.0
C1orf54,13702.0
C1orf56,4236.0
C1orf68,27939.0
C1orf74,5413.0
C1orf87,86502.0
C1orf94,52249.0
C2,47890.0
C20orf141,847.0
C20orf144,3293.0
C20orf173,6467.0
C20orf202,5623.0
C20orf203,42317.0
C20orf204,5619.0
C20orf27,27939.0
C20orf85,27939.0
C20orf96,19916.0
C21orf140,961.0
C21orf58,24280.0
C21orf62,27939.0
C21orf91,30413.0
C22orf15,2874.0
C22orf23,10620.0
C22orf31,3160.0
C22orf39,96344.0
C22orf42,10317.0
C2CD2,68907.0
C2CD2L,16347.0
C2CD3,158493.0
C2CD4A,3941.0
C2CD4B,2185.0
C2CD4C,3705.0
C2CD4D,2740.0
C2CD5,96008.0
C2CD6,27939.0
C2orf15,10449.0
C2orf16,27939.0
C2orf42,98734.0
C2orf49,13181.0
C2orf50,27939.0
C2orf66,4939.0
C2orf68,6813.0
C2orf69,44643.0
C2orf72,12378.0
C2orf73,27939.0
C2orf74,19761.0
C2orf76,67422.0
C2orf78,32966.0
C2orf80,24903.0
C2orf81,7444.0
C2orf88,27939.0
C2orf92,38850.0
C3,52859.0
C3AR1,9531.0
C3orf14,27939.0
C3orf18,15544.0
C3orf20,27939.0
C3orf22,31967.0
C3orf33,27939.0
C3orf38,19083.0
C3orf49,29338.0
C3orf52,44670.0
C3orf56,27939.0
C3orf62,8637.0
C3orf70,76223.0
C3orf80,2792.0
C3orf84,27939.0
C3orf85,33881.0
C4A,22887.0
C4B,21244.0
C4BPA,42729.0
C4BPB,11200.0
C4orf17,31292.0
C4orf19,27939.0
C4orf3,27939.0
C4orf33,23324.0
C4orf36,16609.0
C4orf45,27939.0
C4orf46,5581.0
C4orf47,27939.0
C4orf48,27939.0
C4orf50,303183.0
C4orf51,90887.0
C4orf54,21300.0
C5,142209.0
C5AR1,32044.0
C5AR2,15182.0
C5orf15,13165.0
C5orf22,22767.0
C5orf24,14056.0
C5orf34,28440.0
C5orf46,26907.0
C5orf47,32362.0
C5orf49,27939.0
C5orf52,8626.0
C5orf58,23472.0
C5orf63,28272.0
C6,121326.0
C6orf118,29942.0
C6orf120,4235.0
C6orf132,50388.0
C6orf136,6178.0
C6orf141,11242.0
C6orf15,1337.0
ARMT1,27939.0
ARNTL,27939.0
ARNTL2,27939.0
ATP6,27939.0
ATP6V1FNB,27939.0
ATP8,27939.0
B3GNTL1,27939.0
BHLHB9,27939.0
BMT2,27939.0
BTBD11,27939.0
BVES,27939.0
C10orf82,27939.0
C10orf99,27939.0
C11orf1,27939.0
C11orf49,27939.0
C11orf53,27939.0
C11orf54,27939.0
C11orf80,27939.0
C11orf94,27939.0
C12orf29,27939.0
C12orf4,27939.0
C12orf40,27939.0
C12orf50,27939.0
C12orf73,27939.0
C14orf28,27939.0
C15orf39,27939.0
C15orf48,27939.0
C15orf65,27939.0
C16orf72,27939.0
C16orf74,27939.0
C16orf91,27939.0
C16orf92,27939.0
C17orf49,27939.0
C17orf64,27939.0
C17orf80,27939.0
C17orf97,27939.0
C17orf98,27939.0
C18orf21,27939.0
C18orf25,27939.0
C19orf54,27939.0
C19orf71,27939.0
C1orf100,27939.0
C1orf109,27939.0
C1orf112,27939.0
C1orf127,27939.0
C1orf131,27939.0
C1orf43,27939.0
C1orf68,27939.0
C20orf27,27939.0
C20orf85,27939.0
C21orf62,27939.0
C2CD6,27939.0
C2orf16,27939.0
C2orf50,27939.0
C2orf73,27939.0
C2orf88,27939.0
C3orf14,27939.0
C3orf20,27939.0
C3orf33,27939.0
C3orf56,27939.0
C3orf84,27939.0
C4orf19,27939.0
C4orf3,27939.0
C4orf45,27939.0
C4orf47,27939.0
C4orf48,27939.0
C5orf49,27939.0
C6orf163,20651.0
C6orf226,27939.0
C6orf47,2475.0
C6orf52,23380.0
C6orf58,72366.0
C6orf62,16019.0
C6orf89,57095.0
C7,110798.0
C7orf25,3900.0
C7orf26,27939.0
C7orf31,27939.0
C7orf33,25095.0
C7orf50,27939.0
C7orf57,25804.0
C7orf61,27939.0
C8A,63456.0
C8B,45285.0
C8G,2111.0
C8orf33,14261.0
C8orf34,488355.0
C8orf44-SGK3,192877.0
C8orf48,1420.0
C8orf58,4557.0
C8orf74,27963.0
C8orf76,21418.0
C8orf82,3400.0
C8orf88,27155.0
C8orf89,18200.0
C9,87343.0
C9orf116,27939.0
C9orf131,27939.0
C9orf152,18112.0
C9orf153,39393.0
C9orf24,27939.0
C9orf40,6330.0
C9orf43,19637.0
C9orf50,8877.0
C9orf57,21346.0
C9orf64,27939.0
C9orf72,38256.0
C9orf78,8670.0
C9orf85,74598.0
CA1,51407.0
CA10,529705.0
CA11,8441.0
CA12,60650.0
CA13,63487.0
CA14,7828.0
CA2,17526.0
CA3,75605.0
CA4,23062.0
CA5A,55035.0
CA5B,99582.0
CA6,29226.0
CA7,9740.0
CA8,96162.0
CA9,7232.0
CAAP1,52135.0
CAB39,108255.0
CAB39L,135714.0
CABCOCO1,103917.0
CABIN1,167443.0
CABLES1,125907.0
CABLES2,18674.0
CABP1,26738.0
CABP2,5606.0
CABP4,9347.0
CABP5,14697.0
CABP7,11831.0
CABS1,2136.0
CABYR,22617.0
CACFD1,10884.0
CACHD1,223294.0
CACNA1A,418048.0
CACNA1B,246843.0
CACNA1C,727179.0
CACNA1D,484771.0
CACNA1E,495573.0
CACNA1F,28309.0
CACNA1G,66760.0
CACNA1H,71067.0
CACNA1I,118983.0
CACNA1S,72940.0
CACNA2D1,497527.0
CACNA2D2,141632.0
CACNA2D3,952131.0
CACNA2D4,126704.0
CACNB1,24271.0
CACNB2,403134.0
CACNB3,15148.0
CACNB4,266397.0
CACNG1,12244.0
CACNG2,142896.0
CACNG3,106127.0
CACNG4,68694.0
CACNG5,59635.0
CACNG6,21030.0
CACNG7,34673.0
CACNG8,27279.0
CACTIN,16171.0
CACUL1,81083.0
CACYBP,12865.0
CAD,26575.0
CADM1,335740.0
CADM2,1115441.0
CADM3,31705.0
CADM4,17485.0
CADPS,477218.0
CADPS2,568369.0
CAGE1,63087.0
CALB1,36868.0
CALB2,31724.0
CALCA,5733.0
CALCB,177346.0
CALCOCO1,19229.0
CALCOCO2,37258.0
CALCR,151253.0
CALCRL,106561.0
CALD1,226478.0
CALHM1,5661.0
CALHM2,5997.0
CALHM3,6437.0
CALHM4,32115.0
CALHM5,13150.0
CALHM6,2599.0
CALM1,11767.0
CALM2,16838.0
CALM3,9714.0
CALML3,1811.0
CALML4,15383.0
CALML5,874.0
CALML6,2189.0
CALN1,667661.0
CALR,5913.0
CALR3,17107.0
CALU,34109.0
CALY,12909.0
CAMK1,13261.0
CAMK1D,485999.0
CAMK1G,30226.0
CAMK2A,70603.0
CAMK2B,124585.0
CAMK2D,343874.0
CAMK2G,62141.0
CAMK2N1,3820.0
CAMK2N2,2341.0
CAMK4,271234.0
CAMKK1,34577.0
CAMKK2,60634.0
CAMKMT,410646.0
CAMKV,12722.0
CAMLG,15098.0
CAMP,2145.0
CAMSAP1,99060.0
CAMSAP2,121815.0
CAMSAP3,22527.0
CAMTA1,984253.0
CAMTA2,19693.0
CAND1,50596.0
CAND2,38347.0
CANT1,18161.0
CANX,53014.0
CAP1,33033.0
CAP2,164418.0
CAPG,28431.0
CAPN1,31441.0
CAPN10,31323.0
CAPN11,25591.0
CAPN12,39718.0
CAPN13,97772.0
CAPN14,60956.0
CAPN15,26925.0
CAPN2,74426.0
CAPN3,53452.0
CAPN5,59195.0
CAPN6,25385.0
CAPN7,46808.0
CAPN8,127717.0
CAPN9,57050.0
CAPNS1,10404.0
CAPNS2,1004.0
CAPRIN1,50937.0
CAPRIN2,113791.0
CAPS,3873.0
CAPS2,114972.0
CAPSL,34492.0
CAPZA1,52444.0
CAPZA2,110980.0
CAPZA3,1070.0
CAPZB,146826.0
CARD10,29181.0
CARD11,138088.0
CARD14,46082.0
CARD16,62340.0
CARD18,393984.0
CARD19,17123.0
CARD6,18868.0
CARD8,75177.0
CARD9,9728.0
CARF,76050.0
CARHSP1,18000.0
CARM1,51523.0
CARMIL1,341460.0
CARMIL2,12582.0
CARMIL3,17726.0
CARNMT1,47648.0
CARNS1,10646.0
CARS1,56692.0
CARS2,72193.0
CARTPT,1774.0
CASC3,36724.0
CASD1,48084.0
CASK,408727.0
CASKIN1,19426.0
CASKIN2,15361.0
CASP1,11670.0
CASP10,46736.0
CASP14,8814.0
CASP2,19482.0
CASP3,22724.0
CASP4,26501.0
CASP5,30533.0
CASP6,14962.0
CASP7,52129.0
CASP8,128394.0
CASP8AP2,44543.0
CASP9,35703.0
CASQ1,11502.0
CASQ2,139884.0
CASR,107962.0
CASS4,48339.0
CAST,669085.0
CAST,531840.0
CASTOR1,4581.0
CASTOR2,66824.0
CASZ1,160047.0
CAT,33156.0
CATIP,13106.0
CATSPER1,9728.0
CATSPER2,39616.0
CATSPER3,43790.0
CATSPER4,12408.0
CATSPERB,200012.0
CATSPERD,58098.0
CATSPERE,186801.0
CATSPERG,35169.0
CATSPERZ,4413.0
CAV1,36186.0
CAV2,221162.0
CAV3,108007.0
CAVIN1,20808.0
CAVIN2,12907.0
CAVIN3,1601.0
CAVIN4,10370.0
CBARP,11182.0
CBFA2T2,159962.0
CBFA2T3,102350.0
CBFB,72075.0
CBL,107629.0
CBLB,214092.0
CBLC,24447.0
CBLIF,16227.0
CBLL1,18595.0
CBLL2,1549.0
CBLN1,3922.0
CBLN2,104404.0
CBLN3,7087.0
CBLN4,8163.0
CBR1,3226.0
CBR3,11488.0
CBR4,146542.0
CBS,26044.0
CBWD1,27939.0
CBWD2,27939.0
CBWD3,27939.0
CBWD5,27939.0
CBWD6,27939.0
CBX1,31434.0
CBX2,9836.0
CBX3,12446.0
CBX4,6314.0
CBX5,49192.0
CBX6,10828.0
CBX7,32553.0
CBX8,9552.0
CBY1,17494.0
CBY2,12240.0
CBY3,2475.0
CC2D1A,24725.0
CC2D1B,20596.0
CC2D2A,132233.0
CC2D2B,126143.0
CCAR1,71366.0
CCAR2,16336.0
CCBE1,266756.0
CCDC102A,25165.0
CCDC102B,341989.0
CCDC103,27939.0
CCDC105,27939.0
CCDC106,12100.0
CCDC107,3222.0
CCDC110,26571.0
CCDC112,29567.0
CCDC113,27939.0
CCDC115,27939.0
CCDC116,4614.0
CCDC117,16628.0
CCDC12,65377.0
CCDC120,16403.0
CCDC121,3375.0
CCDC122,56127.0
CCDC124,12327.0
CCDC125,52635.0
CCDC126,47336.0
CCDC127,21286.0
CCDC13,67498.0
CCDC134,31852.0
CCDC136,31379.0
CCDC137,7168.0
CCDC138,98733.0
CCDC14,64131.0
CCDC141,221941.0
CCDC142,11423.0
CCDC144A,88438.0
CCDC146,207100.0
CCDC148,285681.0
CCDC149,176691.0
CCDC15,87555.0
CCDC150,123937.0
CCDC152,45641.0
CCDC153,27939.0
CCDC154,10174.0
CCDC157,22039.0
CCDC158,108872.0
CCDC159,10261.0
CCDC160,9796.0
CCDC163,6298.0
CCDC166,1416.0
CCDC167,16975.0
CCDC168,27939.0
CCDC169,75833.0
CCDC169-SOHLH2,129049.0
CCDC17,4015.0
CCDC170,127181.0
CCDC171,508765.0
CCDC172,55642.0
CCDC174,20898.0
CCDC175,72274.0
CCDC177,5073.0
CCDC178,503700.0
CCDC179,13553.0
CCDC18,99154.0
CCDC180,71448.0
CCDC181,65800.0
CCDC182,805.0
CCDC183,11404.0
CCDC184,2283.0
CCDC185,2051.0
CCDC186,53371.0
CCDC187,56929.0
CCDC188,2640.0
CCDC190,44500.0
CCDC191,92458.0
CCDC192,238147.0
CCDC194,7001.0
CCDC195,38507.0
CCDC196,86974.0
CCDC197,21639.0
CCDC198,24573.0
CCDC200,88457.0
CCDC201,13089.0
CCDC22,15083.0
CCDC24,5171.0
CCDC25,39338.0
CCDC27,25186.0
CCDC28A,19827.0
CCDC28B,5071.0
CCDC3,203028.0
CCDC30,193970.0
CCDC32,36372.0
CCDC33,133768.0
CCDC34,32422.0
CCDC38,75588.0
CCDC39,82085.0
CCDC40,63982.0
CCDC42,16041.0
CCDC43,16711.0
CCDC47,31097.0
CCDC50,69575.0
CCDC51,8293.0
CCDC54,1197.0
CCDC57,111420.0
CCDC59,135125.0
CCDC6,118283.0
CCDC60,206345.0
CCDC61,25875.0
CCDC62,53003.0
CCDC63,60767.0
CCDC65,27939.0
CCDC66,64677.0
CCDC68,58016.0
CCDC69,43073.0
CCDC7,436735.0
CCDC70,4264.0
CCDC71,5269.0
CCDC71L,6799.0
CCDC73,191942.0
CCDC74A,5992.0
CCDC74B,5848.0
CCDC77,53372.0
CCDC78,4374.0
CCDC8,3236.0
CCDC80,52734.0
CCDC81,48374.0
CCDC82,40716.0
CCDC83,64921.0
CCDC85A,202428.0
CCDC85B,963.0
CCDC85C,104018.0
CCDC86,8969.0
CCDC87,2888.0
CCDC88A,132225.0
CCDC88B,17331.0
CCDC88C,146522.0
CCDC89,2348.0
CCDC9,18076.0
CCDC90B,27310.0
CCDC91,448263.0
CCDC92,55594.0
CCDC92B,28852.0
CCDC93,98715.0
CCDC96,27939.0
CCDC97,14702.0
CCDC9B,9488.0
CCER1,49555.0
CCER2,3207.0
CCHCR1,15792.0
CCIN,1947.0
CCK,8363.0
CCKAR,9089.0
CCKBR,12322.0
CCL1,2906.0
CCL11,2593.0
CCL13,2131.0
CCL14,3746.0
CCL15,5114.0
